"text","rating"
"Summary: In this paper, the authors introduce a methodology for handling complementary information across channels while preserving channel-specificity in biological features when training single cell representation models using a Masked AutoEncoder objective. 

To address existing challenges with random path masking and channel-wise masking, the authors propose an Adaptive Inter-Channel Masking (AIM) strategy that promotes both channel-specific salient information preservation while allowing efficient cross-channel interaction during pre-training. This is achieved by modifying the patch sampling procedure to sample salient regions of the cell (using a salient map while ignoring background or irrelevant information termed as CSSM) and Channel Complementary Masking where channel patches at the same spatial location are not masked at the same time. 

To evaluate their contribution, the authors introduce a Channel Specificity Index and Cross-Channel Interaction Index to measure orthogonality between channel embeddings and how masked tokens use information from unmasked patches from other channels.  

The authors conduct experiments on JUMP-CP and CHAMMI datasets and compare their method against several channel adaptive model baselines (both supervised and self-supervised). Using their methodology, they demonstrate improved accuracy in perturbation prediction task in JUMP-CP and CHAMMI over existing baselines.
Strengths: * Provides a practical sampling protocol for handling single cell images that has a lot of uninformative patch tokens. Balances channel-specificity with cross-channel attention for multi-channel microscopy pretraining.
* Simpler drop-in sampling mechanism that's compatible with standard ViT-MAE setups. No additional loss functions or additional parameters.
* Introduces new metrics for measuring channel specificity and cross-channel interaction. Channel Specificity Index (CSI) and Cross-Channel Interaction (CCI) metrics 
* Empirical results show large improvements in performance compared to baselines. Ablations showing CCM driving most of the gain while CSSM giving a smaller gain with combined sampling improving performance.
Weaknesses: * CSSM depends on self-attention saliency. Early stage saliency maps can be noisy which might be a reason where CSSM-only might be hurting performance. The improvements in method (AIM) appears contingent on CCM. 
* The methodology is highly specific to masked image modeling objectives and not generalizable to other pre-training objectives (or not demonstrated)
* All models are trained with a ViT-small backbone with a fixed patch size .Scalability of the methodology to larger models and fine-grained or coarser patch sizes is not explored.
* The experiments are limited to 2 datasets on classification task.
* The approach is fairly narrow in scope — it is demonstrated primarily on microscopy datasets, relies on a single pre-training framework (MAE), and is evaluated on a limited number of datasets using smaller model variants. While the empirical gains are promising, the contribution is more of a methodological tactic than a broadly generalizable framework.","Weak Reject"
"Summary: This paper proposes DAVIS, a post-hoc enhancement framework for OOD detection. The authors argue that GAP discards discriminative statistical information and propose incorporating channel-wise maximum activations and variances into the features to improve the separability between ID and OOD data. Experiments show that this method significantly reduces the FPR95 on standard benchmarks like CIFAR and ImageNet and works synergistically with several leading post-hoc methods
Strengths: - The authors have conducted exhaustive evaluations across a wide range of architectures and datasets.
- The paper provides an open-source implementation and details its hyperparameter search strategy.
Weaknesses: I believe the main issue with this paper is its novelty. The motivation and the proposed method primarily stem from the distribution of activation values, particularly the distribution before the GAP layer. However, this has actually been proposed and explored in both [r1] and [r2]. I believe the core of this paper almost completely overlaps with these two 2024 papers. Additionally, there are in fact many other similar studies centered around activations; I have only listed the two most relevant ones here.

[r1] Tang, Keke, et al. ""Cores: Convolutional response-based score for out-of-distribution detection."" Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition. 2024.
[r2] Wan, Weilin, et al. ""Out-of-distribution detection using neural activation prior."" arXiv preprint arXiv:2402.18162 (2024).","Reject"
"Summary: The paper tries to have a comprehensive evaluation for existing reasoning model and non-reasoning models in terms of inference-time scaling methods, response lengths and potential reasoning behaviors. It reviews some representative inference-time methods like majority voting and best-of-n, with several models such as  Llama-3.3-70B-instruct and Qwen-2.5-72B-instruct. It is important to have such comprehensive evaluation and draw some guidelines to inspire future research. This work found that simple majority-voting method is very promising and some simple correlation between response linguistic features and task performance.
Strengths: 1. The main experimental results are comprehensive and could reveal something.
Weaknesses: 1. it is hard-to-follow, including the textual description, figure presentation. 
2. lots of analysis experiments are not comprehensive enough i.e., figure 6 and 7 only test some models, and it is not convincing to draw some conclusion rushly. 
3. there is almost no consistent and interesting conclusions.","Reject"
"Summary: This paper introduces EgoExo-Con, a benchmark to evaluate the capability of VideoLLMs in understanding temporal consistency across ego- and exocentric viewpoints of the same events. The benchmark focuses on two tasks, including temporal verification (binary QA) and temporal grounding. The authors found that the existing VideoLLMs achieve good single-view performance while showing poor cross-view consistency. To this end, they propose View-GRPO, an RL-based fine-tuning framework, extending Group Relative Policy Optimization with an additional reasoning reward and a curated dataset to enhance cross-view temporal reasoning. Empirical results on EgoExo-Con show that View-GRPO improves consistency over standard SFT and GRPO baselines.
Strengths: **[S1] Writing and motivation**
- The paper is well-written and easy to follow. The motivation is clearly presented.

**[S2] Experiments**
- The paper covers extensive range of experiments, including evaluation both open- and closed-source models, reporting detailed per-subset results (CharadesEgo, LEMMA, EgoExo-4D), and fine-tuning analyses.
Weaknesses: **[W1] Dataset and task clarification**
- EgoExo-Con combines pre-existing datasets, so its domain diversity still depends on those sources. The paper claims “comprehensive” coverage, but 491 pairs is small compared to modern multimodal benchmarks.
- Evaluating temporal consistency across viewpoints is critical in view-invariant video understanding. Traditionally, cross-view temporal consistency has been evaluated through cross-view phase progression or Kendall's $\\tau$. Additionally, cross-view frame or clip retrieval may also measure the capability of temporal consistency of the models. Compared to previous evaluation tasks, temporal verification may provide a limited insight, as it measures whether the model identifies an event as the same or not. The necessity of temporal verification should be clearly presented in the paper.
- In sum, the contribution of the introduced benchmark may not be significant.

**[W2] View-GRPO**
- View-GRPO itself seems not inherently specific to cross-view reasoning. In other words, rewards corresponding to each view can be optimized separately, and co-optimization across viewpoints is not guaranteed.

**Minor issues**
- Repeated entries in reference (e.g., Feng et al., 2025a/b and Grauman et al., 2024a/b)
- Typo: L77 their sing-view
- Figure 6 should be moved before Figure 7 (or swap the order of figures)","Weak Reject"
"Summary: This paper presents PASTEL, a method for reconstructing geometry- and motion-consistent 4D scenes from monocular video that explicitly addresses the challenging problem of synthesizing content in regions outside the observed camera coverage. The key innovation lies in transforming the reconstruction task into panorama space, which simplifies novel trajectory design and enables strategic use of generative priors to fill invisible regions while maintaining geometric consistency.
Strengths: - PASTEL introduces a novel framework for monocular 4D scene reconstruction that not only rebuilds visible regions but also consistently infers ""invisible regions"" beyond observable camera limits.
- Also, the elegant dimensional reduction is quite interesting.  The panorama alignment is a genuinely clever contribution that reduces the high-dimensional camera extrinsic parameter search to a tractable 2D directional search using dm=(cos⁡(2πm/M),sin⁡(2πm/M))d_m = (\\cos(2\\pi m/M), \\sin(2\\pi m/M)), dm​=(cos(2πm/M),sin(2πm/M)). This makes trajectory sampling computationally feasible and interpretable.
- The method leverages a panoramic alignment to identify optimal camera trajectories for generative priors, followed by a static-dynamic projection and strategic 4D scene supervision to mitigate inconsistencies.
Weaknesses: 1. Generative prior domain shift: Diffusion models trained on large-scale datasets can introduce stylistic and illumination inconsistencies that conflict with the specific scene.
- Have you experimented with scene-specific adaptation of the generative prior (e.g., LoRA fine-tuning on observed regions)? If so, what was the impact on generalization to unseen regions?

2. Hyperparameter sensitivity: The method introduces several hyperparameters (MM M for trajectory directions, LL L for interpolation steps, ϵ\\epsilon ϵ for SSIM threshold).
-  How sensitive are results to these choices? Is there an automated or principled way to select them?

3. Performance gains primarily from static regions: While the direct warping approach is novel, a critical concern is that the reported performance improvements appear to be predominantly driven by static background regions rather than dynamic content.
 If the improvement is mostly in static regions, the contribution becomes less compelling for true 4D scene understanding, as static region reconstruction from multiple views is a more well-studied problem. The value proposition should be in handling dynamic content in unseen regions.

4. Limited analysis of dynamic content generation: The core challenge in 4D reconstruction is handling dynamic objects with complex motion.
- How well does the method generalize to highly dynamic scenes with significant occlusions and dis-occlusions? The provided examples seem to feature relatively simple motions.","Weak Accept"
"Summary: This paper introduces AR-CHECKER, a novel automatic robustness evaluation framework for large language models (LLMs) framed as a stress-testing problem. Inspired by stress testing in software engineering, AR-CHECKER employs three interacting LLMs—a rewriter, verifier, and target model—to automatically generate semantically-preserving yet adversarial variants of mathematical problems. The system runs multiple parallel rewriting streams and multi-round iterative refinement, seeking variants that keep the original problem’s meaning while causing the target model to fail.

Experiments on GSM8K and MATH-500 show that the generated adversarial variants significantly reduce accuracy, revealing substantial robustness gaps. Additional experiments on MMLU, MMLU-Pro, and CommonsenseQA further demonstrate the framework’s generality beyond math reasoning. Ablations show how the number of streams and iterations, rewriter/verifier model choices, and presence/absence of explicit rewriting principles affect test failure rates. Weakness analyses highlight common LLM failure modes such as breakdowns in multi-step reasoning and sensitivity to irrelevant context
Strengths: * Comparisons show consistent and significant improvements in discovering robustness failures over prior benchmarks (e.g., +15–45% TFR gains over GSM-Plus and GSM-Symbolic).

* Addresses a crucial gap in current LLM evaluation: robustness to semantically-equivalent reformulations.

* Provides a scalable, automatic alternative to hand-curated robustness datasets, potentially enabling continuous evaluation pipelines for commercial and research models.
Weaknesses: * While the verifier achieves 98% precision, there is no quantitative estimate of false negatives (missed failures) or semantic drift beyond human-annotated subsets. The framework could over- or under-estimate robustness depending on verifier reliability.

* The entire evaluation loop depends on LLM judgments (rewriter + verifier). Without human calibration across multiple datasets, evaluation biases from the chosen verifier model (Qwen2.5-32B) may persist.

* The experiments on GSM8K and MATH-500 are convincing, but these datasets contain relatively short problems. It remains unclear whether AR-CHECKER scales to long, multi-step proofs or competition-level math (e.g., Omni-math or Putnam-Axiom).

[1] OMNI-MATH: A UNIVERSAL OLYMPIAD LEVEL MATHEMATIC BENCHMARK FOR LARGE LANGUAGE MODELS
[2] Putnam-AXIOM: A Functional and Static Benchmark for Measuring Higher Level Mathematical Reasoning","Weak Reject"
"Summary: This paper introduced critique reinforcement learning (CRL). It is a training paradigm designed to improve models' reasoning and reflective abilities for code generation tasks. It  explicitly trains model to  critique and judge the correctness of generated solutions. 
So in addition to traditional outcome-based signal, they introduced a new signal regarding the correctness on question-solution paris. The experiments on several code generation tasks show improvements after leveraging critique reinforcment learning.
Strengths: 1. This paper introduced a new perspective which is to leverage critique signals to improvement the performance during reinforcement learning.
2. Tis work uses test case execution results to automatically generate judgement labels, enabling scalable data creation without human annotation.
Weaknesses: 1. The improvement of 8B model is limited. For example, on LiveCodeBench, it improves 1.2% and on Aider-Polyglot, it improves 1.1%. Setting aside noise and variance, I observe that as the model size increases, the performance gain diminishes. This raises concerns about whether the proposed method can effectively scale up.

2. For CRL process, where are the groundtruth judgement label c* from? From Figure 3 and page 4, it looks to me these judgement labels are from the text case execution and its pass rate. However, during normal RL training, we  have already had such signals from pass rate of each rollout solution. The proposed method just make it happen earlier and separately. I wonder how much gains could obtain from this process and what's the real source of improvement.

3. In the current implementation, how do you aggregate two rewards: reward from RL and reward from CRL? Since multi-objective RL is not very robust, Is there any instability or robustness issue with different aggregation methods?","Weak Accept"
"Summary: This paper addresses the problem of LLM planning under a limited budget for solving complex tasks. Previous LLM planning approaches, e.g., CoT and tree-based search, are typically budget-blind and ad-hoc. To address this limitation, the authors propose an optimizable LLM planning framework under budget constraints called Optimizable LLM Planning (OLP). The framework consists of three processes: (1) plan branching via a divide-and-conquer scheme, (2) utility modeling to measure plan utility, (3) plan bounding through utility estimation, and (4) plan pruning based on estimated plan utility. To demonstrate its effectiveness and efficiency, the authors conduct experiments on two RAG tasks with various scenarios, achieving superior performance in both accuracy and efficiency.
Strengths: 1. **Clear Motivation.** The motivation and its explanation are well-articulated and easy to understand.
2. **Novel Contribution.** This is the first budget-aware optimized planning framework for LLMs.
Weaknesses: 1. **Limited Novelty in ML Community.** The approach primarily adapts classical algorithms to LLMs without introducing novel methodological contributions to the research community. The core algorithms rely on prompting, and the overall framework construction follows classic algorithmic principles. Even though there are some interesting and new ideas, such as branching approach, the level of novelty is not high, and it hasn't shown whether the current way is the best.
2. **Figure Quality Issues.** The figures require refinement as they are currently difficult to interpret:
    - Figure fonts are too small and hard to read.
    - The flow is not immediately clear, and the meaning of arrows is ambiguous.
    - The source of maximum achievable reward and minimum required cost is unclear, as is the derivation of lower and upper bounds. The explanations are too abstract to follow easily.
    - It is unclear how plans are ranked using the lower and upper bounds based on the figure alone.
3. **Presentation Could Be Improved.** The paper is text-heavy with limited use of formulations, algorithms, or pseudocode. There are also repeated lines, suggesting that the content and contribution to the community could be more substantial.
4. **Limited Evaluation Scope.** The proposed method and baselines are only tested on two RAG tasks. It remains unclear whether this approach generalizes to other domains. Additionally, while the figure mentions Math tasks, these are not included in the experimental setup.","Reject"
"Summary: This paper studies the 4-layer matrix factorization problem, with regularization, under gradient flow and infinitesimal learning rate gradient descent. It proves the convergence with probability around 1/2 to the global minimum and around 1/2 to saddles, under a special balanced initialization.
Strengths: The theory seems technically rigorous and the analysis of deeper networks is important even just linear. It extends the results of matrix factorization to deeper layers, although under some strong requirements (see Weaknesses).
Weaknesses: The analysis relies on a special initialization that seems to reduce the four-layer model to the one with approximately two-layer freedom. It also depends on strong regularization. The writing is a little technicle and lacks high-level intuitive explanations of the terms used in the analysis.","Weak Accept"
"Summary: The study proposes a novel technique for software auditing, BUGSCOPE, which aligns LLMs with each step of the auditing process. The method, based on real bug reports and examples, achieves 86.05% precision and 87.88% recall on a dataset of 40 real-world bugs from 21 open-source projects, outperforming leading industrial tools like Cursor BugBot and CodeRabbit.
Strengths: + A good work in improving the performance of current code auditing techniques.
+ The authors introduce a structured code auditing workflow (seed → retrieval → detection).
+ The evaluation is comprehensive.
Weaknesses: - The paper focuses only on three bug categories: OOB, DBZ, and MLK. It’s unclear how well the approach generalizes to other vulnerabilities.
- A few technical details should be clarified.","Accept"
"Summary: The authors present DecAEvolve, a framework that improves current uses of LLMs for scientific equation discovery. This new framework takes advantage of given data in order to fine-tune the LLM based on data-driven rewards. This allows the LLM to reason about the contribution of each symbol, leading to an interpretable guidance towards the correct expression.
Strengths: This paper is an improvement on LLM-SR, integrating reasoning about individual symbols and an evolutionary algorithm in addition to the LLM’s prior knowledge.  The paper is clearly written, with figures describing the flow of information through the evolve, adapt, and decompose sections of the framework. The evaluation is substantive, with the ablation studies showing the contribution of both the adaptation and decomposition modules.
Weaknesses: I would be curious to see more about how noise in the data would affect the system’s effectiveness. Scientific data naturally will have noise due to how it’s sampled, and robustness to noise would allow this system to be more effective.","Accept"
"Summary: This paper introduces Masked Generative Policy (MGP), a new visuomotor imitation learning framework that models robot control as a masked token-generation problem.
MGP first discretizes continuous actions with a VQ-VAE tokenizer, then trains a masked generative transformer (MGT) to reconstruct full action sequences from partially masked tokens conditioned on current observations.

Two inference paradigms are proposed:

- MGP-Short for Markovian, short-horizon tasks: parallel token generation with one or two score-based refinement steps.

- MGP-Long for non-Markovian, long-horizon tasks: predicts the entire trajectory in one pass and adaptively refines uncertain future tokens through posterior-confidence estimation (PCE) as new observations arrive.

Extensive experiments on Meta-World and LIBERO benchmarks show strong gains—up to 35× faster inference and higher success rates (+9% overall, +60% in dynamic or missing-observation settings).
Ablations (MGP-FullSeq, MGP-w/o-SM) validate that PCE-based selective refinement is critical for efficiency and global coherence.
Strengths: Original idea: creatively transfers masked-generation paradigms (MaskGIT/MUSE) to robotic action synthesis.

Technical soundness: clearly defined VQ-VAE tokenizer, transformer conditioning, and confidence-guided refinement loop.

Empirical rigor: evaluated on 150+ tasks across difficulty levels; includes robustness tests (dynamic, missing-observation, non-Markovian).

Fair comparison: benchmarks against continuous-action (diffusion/flow) and discrete-token baselines under identical encoders and demos.

Ablation insight: MGP-w/o-SM (without score-based masking) confirms that selective refinement improves both efficiency and success rate.

Relevance: unifies the advantages of diffusion (sample quality) and autoregressive (temporal coherence) methods in a parallelizable design.
Weaknesses: Limited analysis of tokenizer sensitivity: performance may depend on the VQ-VAE codebook design, but this is not explored.

Hyperparameter transparency: the exact confidence-masking threshold and its effect on refinement stability are not analyzed.

Potential complexity: the two-stage training (tokenizer + policy) increases implementation effort; joint end-to-end training would strengthen the approach.","Weak Accept"
"Summary: The paper introduces U-CAST, a novel architecture designed to address the scalability and structural modeling challenges in High-Dimensional Time Series Forecasting (HDTSF). Unlike traditional models that ignore or poorly scale with inter-channel dependencies, U-CAST learns latent hierarchical channel structures through a query-based attention mechanism and employs full-rank regularization to disentangle correlated representations. The authors also release TIME-HD, the first large-scale benchmark suite containing 16 datasets (1k–20k channels) across diverse domains. Theoretical analysis demonstrates that exploiting cross-channel information lowers forecasting risk, and extensive experiments show that U-CAST outperforms strong baselines such as iTransformer and TSMixer in both accuracy and efficiency. Overall, the paper contributes a scalable model, a comprehensive benchmark, and an open-source library that collectively establish a new foundation for research in high-dimensional time series forecasting
Strengths: The authors provide formal proofs showing that channel-dependent (CD) models have lower Bayes risk than channel-independent ones when cross-channel dependencies exist, lending solid theoretical support to the model design 

The paper conducts broad empirical comparisons with both channel-independent and channel-dependent baselines, consistently showing U-CAST’s superior accuracy and efficiency, as well as meaningful ablation studies confirming the contribution of each component
Weaknesses: My main concerns lie in the definition of “high-dimensional” used in the proposed benchmark and the design rationale of the model architecture.

1. Questionable definition of high dimensionality.

The paper defines “high-dimensional” time series by treating measurements from different objects or spatial locations (e.g., stations or sensors) as separate channels. However, in conventional time-series analysis, “dimensions” typically refer to distinct attributes or variables of a single object—such as temperature, humidity, and wind speed in a weather dataset—rather than independent time series collected from different spatial points. While the signals from different locations may be temporally aligned and correlated, this setup is more appropriately considered a spatio-temporal prediction problem rather than a high-dimensional multivariate one, which has also been well studied. This represents a potential conceptual misuse of “dimensionality” that weakens the claimed novelty of the benchmark.

2.	Unintuitive and unconventional architectural design.

The proposed U-CAST architecture raises several design concerns.

(1) First, using attention for up/down scaling along the token (channel) dimension is unconventional and lacks clear justification. The “Latent Query Attention” mechanism, where the latent queries Q_l are entirely learnable parameters, from my understanding is similar to linear or low-rank attention methods such as Linformer or Performer, which sacrify the attention performance, especially your Q_l is not even derived from H and total parameterization make it become part of W_k (I dont think this should be called attention, if this understanding is correct). Also, why not use some conventional methods for these up/down sampling like convolution or mlp 

(2) Second, the model appears to process the temporal dimension through a single predictor module at the bottleneck, without interleaving temporal and channel modeling layers, could you justify? In related domains such as video or spatio-temporal forecasting, it is common practice to alternate or integrate spatial and temporal modeling to better capture cross-dimensional dependencies.

(3) Third, the paper would benefit from additional ablation studies to isolate the contribution of each architectural component. In particular, starting from a well-established channel-independent baseline and progressively adding the proposed modules would provide more convincing evidence for the effectiveness of each design element. Proposing an entire new (and arguble) architecture from scratch is hard to convince me (unless largely pretrained with open weights avilable).","Reject"
"Summary: The paper introduces SAFER, a framework that uses sparse autoencoders to find human-interpretable, safety-related features in reward models. The framework first ranks features via activation contrasts between chosen and rejected responses, and then select for safety related ones via GPT-4o annotation, narrowing down to a set of relevant safety-related features. Using these as a guidance, the authors can score the relative contribution of a triplet to safety alignment behavior and selectively manipulate the labels of top and bottom rated pairs to poison or denoise the preference data. The y show that the method selectively improve safety alignment with little impact on general chat quality.
Strengths: Originality: The paper introduces a novel method that uses SAE located safety features to guide preference data poisoning or denoising, demonstrating targeted effects to RM safety category score rather than non-safety category like Chat.

Quality: The paper provides clear methodology description, experimental results and ablation studies. I like the Appendix results where the authors ablate different parts of the SAE design choices to justify the current choice. 

Clarity: Text flow is logical and figures are clearly described. Background related to the methods are sufficiently introduced. 

Significance: The methods SAFER enables mechanistic insights into what safety features affect RM scoring and provides a way to do targeted data manipulation on preference datasets.
Weaknesses: 1. Overall weakness: I like the idea of using SAE to gain more mechanistic insight into data manipulation, but I do question whether coarse level of data manipulation like flipping labels need the granularity of SAE. For example, one alternative I can imagine is that the authors can rate the trio with a set of fine-grained rules which could contain safety-related rules or language-related rules etc. If they score based on these different axes, it's likely that they can also identify the data entries where safety related difference contribute mostly to the chosen rejected ratings. Computationally, it could be cheaper since it doesn't require training a SAE. On the other hand, SAE does provide more fine-grained information which the authors don't explore at data manipulation. E.g. in the rating examples provided, the authors can obtain activations of particular tokens within a response. If more targeted data poisoning or improvement on token/token group level can lead to good effects too then that would be a more convincing use of SAE? 
2. 3.3.1 experimental results: It is nice to show that the manipulation doesn't affect Chat subcategory. However, in the rewardbench there are also other 2 categories Chat Hard and Math which are also non safety related. It would be helpful to show the manipulation consequence on these 2 subsets too.
3. Appendix A.3: the authors mention a line of previous work using different methods to decide on preference data for poisoning or denoising. Does random or reward-based baseline that the authors compare to reflect one of these competitive baselines? If so, I would like to see explicit connection like ""reward-based baseline is a implementation of which paper's method and we show that ours is better"" if not I think it would be helpful to compare at least one of these competitive baselines?","Weak Reject"
"Summary: This paper investigates how recurrent neural networks (RNNs) develop internal representations of abstract schemas during training. The authors design an abstract sequence classification task in which a binary branching tree generates structured sequences mapped to different concrete sequential units. RNNs are trained to classify the schema label, which is provided only at the end of each sequence.
The authors found that that RNNs trained on this end-of-sequence categorization task develop linearly separable internal representations that retain a tree-like structure. The authors further analyze the learned dynamics across randomly initialized RNNs, showing that independently trained networks converge to similar low-dimensional representations, differing only by random rotations. This shared low-rank structure, they argue, accounts for the network’s behavior. Finally, the authors noticed that jointly initializing both input and recurrent weights from an RNN trained on the schema classification improved performance for a network instructed to do a prediction task.
Strengths: * This paper raises interesting questions about how RNNs internalize abstract schemas and converge to shared low-dimensional geometries. 
* The paper provides a clean experimental design probing how abstract schema in shaping internal representations.
* The paper report experiments and analysis in a very honest and systematic way, which I appreciate. 
* The discovery of shared low-dimensional computational geometries across independently trained networks is intriguing and may shed light on representational alignment in recurrent systems.
Weaknesses: The observations are intriguing and thought-provoking, yet the theoretical grounding and causal interpretation remain underdeveloped. It also remains unclear how the findings on this particular form of schema generalize to many other forms of abstract patterns in sequential data. 

* Scattered Presentation. The paper reads as a collection of interesting but loosely connected observations rather than a unified theoretical account. One wonders about the causal link between low-rank geometry and generalization.

* Lack of causal analysis: Section 2.2, I found the tree-like measure, and the correlation insufficient to justify the causal claim as the title for this subsection. As it is unclear whether a interference on the low rank recurrent activities will distroy/enhance RNN's representation of sequence relational structure. 

* This paper lacks discussion about a range of literature in analyzing low rank RNNs (See Maheswaranathan et al. 2019, Schuessler et al. 2020) in the neuroscience; schema learning in the human cognition (see Wu et al. 2025a); and the type of mechanistic analysis done on RNNs' internal representations suggesting the emergence of internal representations reflective of sequence structure (Wu et al. 2025b). See Ref.

Additiona comments:
* Figure 1 C: there is no shaded area


Moreover, the focus on RNNs constrains the broader relevance of the work, as the audience of this conference would be curious on other architecture types... i.e. the scope is quite narrow.","Weak Reject"
"Summary: The paper proposes a multi-stage granular reinforcement learning paradigm to evoke auto-thinking in video-MLLMs while maintaining efficiency. The key idea is to decouple response generation into two subtasks tied to token positions: (1) starting tokens determine the reasoning mode; (2) subsequent tokens determine answer correctness. The training comprises: (a) SFT with “thinking dropout” to initialize bi-mode responses; (b) Cognition-Aware Refinement that refines mode-specific accuracy via GRPO while disabling gradients on the starting tokens to preserve mode preference; (c) Meta-Cognition Training that explicitly supervises starting-token decisions using a strategy dataset labeled by a non-reasoning confidence criterion, plus a gated multi-objective update combining a decision loss (on starting tokens) and a vanilla loss (on subsequent tokens) for stability. Experiments on 6 benchmarks show controllable, dataset-dependent think rates with improved accuracy and better performance-efficiency trade-offs vs. pure-thinking GRPO and prior Video-R1. Ablations analyze hyperparameters, training order, and multi-objective variants, with gating proving most stable. The approach reaches SOTA across several video perception/reasoning tasks using Qwen2.5-VL-7B.
Strengths: - Originality: Clear conceptual decoupling of token roles—starting tokens for mode selection vs. subsequent tokens for correctness—leading to two tailored RL phases (Sec. 3, Fig. 2). Freezing gradients for the initial l tokens during CAR (Sec. 3.2) and the gated multi-objective update in MCT (Sec. 3.3) are simple yet novel designs that address instability and mode collapse seen in unified RL.
- Quality: Comprehensive empirical study across 6 video benchmarks with both perception and reasoning foci (Sec. 4.2, Table 1). Strong ablations: sensitivity to γ and p and their effect on think rate vs. accuracy (Table 2), training order (Table 3), and comparisons of multi-objective optimization schemes showing the robustness of the proposed gating (App. A.3, Table 5). Negative results for conventional reward engineering substantiate the need for the proposed design (App. A.2, Table 4).
- Clarity: The pipeline and token-role decomposition are well illustrated (Figs. 1–2). Mode forcing via starting tokens is clearly explained, as are the decision/vanilla objectives and the gating mechanism (Sec. 3.2–3.3).
- Significance: Demonstrates controllable, dataset-dependent think activation with improved performance-efficiency trade-offs over pure reasoning (Table 1; Fig. 3), addressing a practical issue of over-reasoning in video MLLMs. Provides a generally applicable training recipe that may transfer to other multimodal reasoning tasks (Sec. 1).
Weaknesses: - Limited baseline coverage for auto-thinking in video: While Appendix A.2 analyzes standard accuracy-weighted GRPO variants, comparisons to recent auto-thinking methods adapted to video (e.g., R-4B bi-mode RL [Jiang et al., 2025]) are missing in the main results; only pure-thinking baselines are reported (Table 1). A direct empirical comparison would strengthen claims of stability and controllability.
- Efficiency claims not quantified: The paper argues reduced “response overhead,” but reports think rates rather than concrete token counts, latency, or cost measurements (Secs. 1, 4.2, Fig. 3). Quantifying average output tokens and wall-clock latency under auto vs. forced modes would substantiate efficiency gains.
- Heuristic choices need deeper analysis: The decision dataset labeling hinges on thresholds for non-reasoning confidence (P^gt < 0.5 vs > 0.9; Sec. 3.3). Sensitivity to these thresholds and their impact on mode balance/accuracy is not reported. Similarly, reliance on specific trigger tokens (“Let me think” vs. <think>\\n</think>) may be brittle across languages or prompts.
- Scope and generalization: Experiments are primarily multiple-choice; open-ended QA and temporal reasoning with free-form outputs are not evaluated. The method is shown on a single 7B backbone; cross-model scaling and generalization are untested (Sec. 4.1).
- Data construction and filtering: CAR training uses filtered subsets (9k total, with difficulty pruning; Sec. 3.2). More detail on selection biases and their effect on generalization would help. Also, the auxiliary ScanNet 1k spatial data is small; ablation of its contribution is not shown.","Weak Reject"
